place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca
ChIJP_qzj1a2yhQRFR3zeR8zWXk,Solmaz Hukuk Burosu,,0,4,"Name: Avci Yazici Law
link: https://www.google.com/maps/search/Avci+Yazici+Law/@41.0996321,29.007951100000003?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Hazinedar Hukuk Burosu
link: https://www.google.com/maps/search/Hazinedar+Hukuk+B%C3%BCrosu/@41.067309,28.993076?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Cetinkaya Hukuk Burosu
link: https://www.google.com/maps/search/%C3%87etinkaya+Hukuk+B%C3%BCrosu/@41.072952,29.011794499999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Topuz Law Firm
link: https://www.google.com/maps/search/Topuz+Law+Firm/@41.0667229,28.9985702?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.solmazhukuk.com/,Solmaz Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/113536209427234387593,//lh6.googleusercontent.com/2fL17sBDD5tbDdMwUainqYhXd0mPRYLbJdq9kQLtVJALvghoypFrjRtThhXrQiIn=w426-h240-k-no,Hukuk Burosu,Hukuk Burosu,4.8,09:00-18:00,Pazar,(0212) 356 93 44,"Solmaz Hukuk Burosu, Gayrettepe Buyukdere Caddesi Gayet Apt. No:105, 34418 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJP_qzj1a2yhQRFR3zeR8zWXk,0,info@solmazhukuk.com,solmazhukuk.com,,,0,solmazhukuk.com,True,Gayrettepe Buyukdere caddesi
ChIJ08Q3FUzGyhQRPJTgKWQtcis,KOZ HUKUK,,0,7,"Name: Ilke Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/%C4%B0lke+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@40.9732753,29.097113699999998?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Uzunoglu Hukuk Burosu
link: https://www.google.com/maps/search/Uzuno%C4%9Flu+Hukuk+B%C3%BCrosu/@40.975628199999996,29.0978753?authuser=0&entry=ttu
Reviews: 8 reviews

Name: Koza Hukuk & Danismanlik
link: https://www.google.com/maps/search/Koza+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9914878,29.0409002?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Firat Hukuk&Danismanlik
link: https://www.google.com/maps/search/F%C4%B1rat+Hukuk%26Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.976026999999995,29.096269000000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: GONEN HUKUK BUROSU
link: https://www.google.com/maps/search/G%C3%96NEN+HUKUK+B%C3%9CROSU/@40.97206,29.099904?authuser=0&entry=ttu
Reviews: 0 reviews",http://kozhukuk.com/,KOZ HUKUK (Sahibi),https://www.google.com/maps/contrib/101285176197400109786,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vqisKD_puYkWEH8YDq7KLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.03554&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5,,Open All Days,,"Kozyatagi, KOZ HUKUK, Cardak Sk No:6 Osmanbey Apt., 34742 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ08Q3FUzGyhQRPJTgKWQtcis,1,info@kozhukuk.com,kozhukuk.com,,,0,kozhukuk.com,True,Cardak sokagi
ChIJJ6xWiuK2yhQR-GthsQ4bAqk,Altintas Hukuk & Danismanlik,,0,19,"Name: Alta Hukuk & Danismanlik
link: https://www.google.com/maps/search/Alta+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.063514500000004,28.9875428?authuser=0&entry=ttu
Reviews: 11 reviews

Name: Cigdem Altin Avukatlik Burosu
link: https://www.google.com/maps/search/%C3%87i%C4%9Fdem+Alt%C4%B1n+Avukatl%C4%B1k+B%C3%BCrosu/@41.066373,28.996971100000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Abide Hukuk Burosu
link: https://www.google.com/maps/search/Abide+Hukuk+B%C3%BCrosu/@41.066484,28.986698999999998?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Ozturk Hukuk Burosu ve Danismanlik Burosu Av. Suleyman Ozturk
link: https://www.google.com/maps/search/%C3%96zt%C3%BCrk+Hukuk+B%C3%BCrosu+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu+Av.+S%C3%BCleyman+%C3%96zt%C3%BCrk/@41.051291299999995,28.990001999999997?authuser=0&entry=ttu
Reviews: 12 reviews

Name: Altintas KVKK Danismanlik
link: https://www.google.com/maps/search/Alt%C4%B1nta%C5%9F+KVKK+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0680949,28.984724699999997?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.altintas.av.tr/,Altintas Hukuk & Danismanlik (Sahibi),https://www.google.com/maps/contrib/104051656408000418427,https://lh5.googleusercontent.com/p/AF1QipPgJdRGR7h_uxDUcV9flFkN1LCH4ZeorXnH1HBG=w408-h725-k-no,Avukatlik Danisma Hizmeti,"Avukatlik Danisma Hizmeti, Hukuk Burosu, Avukat",4.8,08:30-18:30,"Cumartesi, Pazar",(0212) 416 77 40,"Izzetpasa, Altintas Hukuk & Danismanlik, Abide-i Hurriyet Cad.No:158 Biz Cevahir Is Merkezi Kat:1, 34381 Sisli",,https://www.google.com/maps/place/?q=place_id:ChIJJ6xWiuK2yhQR-GthsQ4bAqk,1,kerim@altintas.av.tr,altintas.av.tr,,,0,altintas.av.tr,True,Abide-İ Hurri̇yet caddesi
ChIJB1foscvHyhQR9VPyPpwiQGw,Ulusoy Hukuk Burosu,,0,17,"Name: Kuzey Hukuk Burosu
link: https://www.google.com/maps/search/Kuzey+Hukuk+B%C3%BCrosu/@40.979010599999995,29.091152400000002?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Dolunay Hukuk Burosu
link: https://www.google.com/maps/search/Dolunay+Hukuk+B%C3%BCrosu/@40.984322,29.090279699999996?authuser=0&entry=ttu
Reviews: 14 reviews

Name: Kadioglu Hukuk Burosu
link: https://www.google.com/maps/search/Kad%C4%B1o%C4%9Flu+Hukuk+B%C3%BCrosu/@40.9901904,29.028971?authuser=0&entry=ttu
Reviews: 0 reviews

Name: TURKOGLU HUKUK VE DANISMANLIK
link: https://www.google.com/maps/search/T%C3%9CRKO%C4%9ELU+HUKUK+VE+DANI%C5%9EMANLIK/@40.981572,29.084650999999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: KILICOGLU HUKUK VE DANISMANLIK BUROSU
link: https://www.google.com/maps/search/KILI%C3%87O%C4%9ELU+HUKUK+VE+DANI%C5%9EMANLIK+B%C3%9CROSU/@40.981268,29.0905318?authuser=0&entry=ttu
Reviews: 0 reviews",https://ulusoyhukuk.com.tr/,Ulusoy Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/102312978379384667420,https://lh5.googleusercontent.com/p/AF1QipNXRcShYIK13MP57jBHxGQp1Q7TPaQwAKhmp4jx=w408-h285-k-no,Hukuk Burosu,Hukuk Burosu,3.8,09:00-18:00,"Cumartesi, Pazar",(0216) 548 11 96,"Fikirtepe, Ulusoy Hukuk Burosu, FORTIS SINANLI, Yildirim Sk. NO:2B, 34720 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJB1foscvHyhQR9VPyPpwiQGw,1,info@ulusoyhukuk.com.tr,ulusoyhukuk.com.tr,,,0,ulusoyhukuk.com.tr,True,Yi̇ldi̇ri̇m sokagi
ChIJq4wO0f-2yhQRwc-8qBHhAME,Gumuskapi Hukuk Burosu,,0,19,"Name: Duru Hukuk Burosu
link: https://www.google.com/maps/search/Duru+Hukuk+B%C3%BCrosu/@41.0653319,28.9961258?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Silvergate Law Office
link: https://www.google.com/maps/search/Silvergate+Law+Office/@41.065073,28.995752999999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: MERGEN HUKUK BUROSU
link: https://www.google.com/maps/search/MERGEN+HUKUK+B%C3%9CROSU/@41.0656548,28.995206600000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Mustafa Demir
link: https://www.google.com/maps/search/Mustafa+Demir/@41.064977,28.995884999999998?authuser=0&entry=ttu
Reviews: 0 reviews",http://mustafademir.av.tr/,Gumuskapi Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/116759266124974917557,//lh6.googleusercontent.com/HcrIRZ3QHKlPXqX0zvg520ivcOXnjXDcH6w0-VW4LgZafgQPWOeegv9pDZe9kp9LQg=w426-h240-k-no,Hukuk Burosu,Hukuk Burosu,3.1,,Open All Days,(0212) 275 63 56,"Mecidiyekoy, Gumuskapi Hukuk Burosu, Ortaklar Cd., 34394 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJq4wO0f-2yhQRwc-8qBHhAME,0,ertansoylemez@gmail.com,mustafademir.av.tr,,,0,gmail.com,False,Ortaklar caddesi
ChIJAb8Tlea2yhQRZaNekiToQyA,ALFA HUKUK BUROSU,,0,4,"Name: Agin Hukuk Burosu Istanbul Caglayan Bosanma Avukati Is Hukuku Ceza Avukati
link: https://www.google.com/maps/search/A%C4%9F%C4%B1n+Hukuk+B%C3%BCrosu+%C4%B0stanbul+%C3%87a%C4%9Flayan+Bo%C5%9Fanma+Avukat%C4%B1+%C4%B0%C5%9F+Hukuku+Ceza+Avukat%C4%B1/@41.0713844,28.981807999999997?authuser=0&entry=ttu
Reviews: 13 reviews

Name: Istanbul Avukat - Kaya Hukuk Burosu | Istanbul Bosanma Avukati | Agir Ceza Avukati | Gayrimenkul Avukati | Tazminat Avukati
link: https://www.google.com/maps/search/%C4%B0stanbul+Avukat+-+Kaya+Hukuk+B%C3%BCrosu+%7C+%C4%B0stanbul+Bo%C5%9Fanma+Avukat%C4%B1+%7C+A%C4%9F%C4%B1r+Ceza+Avukat%C4%B1+%7C+Gayrimenkul+Avukat%C4%B1+%7C+Tazminat+Avukat%C4%B1/@41.0763341,28.9799494?authuser=0&entry=ttu
Reviews: 131 reviews

Name: Avukat Caner Orhan Hukuk ve Danismalik Burosu
link: https://www.google.com/maps/search/Avukat+Caner+Orhan+Hukuk+ve+Dan%C4%B1%C5%9Fmal%C4%B1k+B%C3%BCrosu/@41.0731951,28.9813375?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Alfa Hukuk Danismanlik
link: https://www.google.com/maps/search/Alfa+Hukuk+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0765175,28.9746799?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.alfahukuk.net/,ALFA HUKUK BUROSU (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=heiJ7y4NBXH1Sb0SaZCArQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.93417&pitch=0&thumbfov=100,Avukatlik Danisma Hizmeti,Avukatlik Danisma Hizmeti,4,09:00-19:00,Pazar,(0212) 924 52 36,"Caglayan, ALFA HUKUK BUROSU, Vatan Cd. No:25 O-2, 34403 Kagithane/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJAb8Tlea2yhQRZaNekiToQyA,1,hukuk@ayoft.net,alfahukuk.net,,,0,ayoft.net,False,Vatan caddesi
ChIJmWQOx9_FyhQRWK0K-qGy2Mc,Cebeci & Bayram Law Firm -English Speaking Lawyers-,,FALSE,44,,http://www.cebecibayramlaw.com/,,,,Hukuk Burosu,,4.8,,,0551 125 17 51,"Esentepe, Cebeci & Bayram Law Firm -English Speaking Lawyers-, Dumankaya Vizyon, Milangaz Cd. No:77 A1 Blok D:82, 34860 Kartal/Istanbul",,https://www.google.com/maps/place/Cebeci+%26+Bayram+Law+Firm+-English+Speaking+Lawyers-/data=!4m7!3m6!1s0x14cac5dfc70e6499:0xc7d8b2a1fa0aad58!8m2!3d40.9088923!4d29.1987656!16s%2Fg%2F11fqy4pq1l!19sChIJmWQOx9_FyhQRWK0K-qGy2Mc?authuser=0&hl=tr&rclk=1,,mert@cebecibayramlaw.com,cebecibayramlaw.com,,,0,cebecibayramlaw.com,True,Mi̇langaz caddesi
ChIJvZyU0Va3yhQRXKQ00C41B_M,Donmez Law Office,,0,8,"Name: Donmez Hukuk
link: https://www.google.com/maps/search/D%C3%B6nmez+Hukuk/@41.068149999999996,29.009181?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Donmez Hukuk Burosu
link: https://www.google.com/maps/search/D%C3%B6nmez+Hukuk+B%C3%BCrosu/@41.0103521,28.9473216?authuser=0&entry=ttu
Reviews: 0 reviews

Name: HG HUKUK BUROSU/LAW FIRM
link: https://www.google.com/maps/search/HG+HUKUK+B%C3%9CROSU%2FLAW+FIRM/@41.079174699999996,29.009601900000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: DK LEGAL LAW FIRM
link: https://www.google.com/maps/search/DK+LEGAL+LAW+FIRM/@41.0793503,29.008621200000004?authuser=0&entry=ttu
Reviews: 0 reviews

Name: OzmenYalcin
link: https://www.google.com/maps/search/%C3%96zmenYal%C3%A7%C4%B1n/@41.0793061,29.011343399999998?authuser=0&entry=ttu
Reviews: 0 reviews",https://www.donmezlawoffice.com/,Donmez Law Office (Sahibi),https://www.google.com/maps/contrib/114417368022379392749,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HK5ofyEQxmT9P3mNZE3QAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.09543&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,4.5,,Open All Days,,"Donmez Law Office, Esentepe Mahallesi, Oto Caddesi No: 4/5 Levent Loft-2, Plaza, 34394 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJvZyU0Va3yhQRXKQ00C41B_M,1,info@donmezlawoffice.com,donmezlawoffice.com,,,0,donmezlawoffice.com,True,Oto caddesi
ChIJg289OR-jyhQRKpx0q9c0S78,Avukat Ozgul Yalcin Gokbel,,0,2,"Name: Avukat Bahattin Ozbey
link: https://www.google.com/maps/search/Avukat+Bahattin+%C3%96zbey/@41.0002791,28.796871900000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Av.Bilal GOK Hukuk Danismanlik& Avukatlik& Arabuluculuk - Law Consultancy& Advocacy& Mediation
link: https://www.google.com/maps/search/Av.Bilal+G%C3%96K+Hukuk+Dan%C4%B1%C5%9Fmanl%C4%B1k%26+Avukatl%C4%B1k%26+Arabuluculuk+-+Law+Consultancy%26+Advocacy%26+Mediation/@41.004177999999996,28.689550599999997?authuser=0&entry=ttu
Reviews: 14 reviews

Name: Av. Begum Merve Acikgoz Avukatlik Burosu
link: https://www.google.com/maps/search/Av.+Beg%C3%BCm+Merve+A%C3%A7%C4%B1kg%C3%B6z+Avukatl%C4%B1k+B%C3%BCrosu/@40.9893273,28.780192699999997?authuser=0&entry=ttu
Reviews: 22 reviews

Name: Altun Hukuk Burosu
link: https://www.google.com/maps/search/Altun+Hukuk+B%C3%BCrosu/@41.0043035,28.797692700000002?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Avukat Dudu Bozkurt&Bozkurt Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Avukat+Dudu+Bozkurt%26Bozkurt+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.001199899999996,28.7995742?authuser=0&entry=ttu
Reviews: 0 reviews",https://www.avozgulyalcingokbel.com/,Avukat Ozgul Yalcin Gokbel (Sahibi),https://www.google.com/maps/contrib/104440830056263009043,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3UI3bRabwHLcNrgRo5g7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.21867&pitch=0&thumbfov=100,Avukat,Avukat,5,09:00-19:00,"Cumartesi, Pazar",0533 363 90 68,"Kemalpasa, Avukat Ozgul Yalcin Gokbel, Nebioglu Sk. No.1, 34303 Kucukcekmece/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJg289OR-jyhQRKpx0q9c0S78,1,info@avozgulyalcingokbel.com,avozgulyalcingokbel.com,,,0,avozgulyalcingokbel.com,True,Nebi̇oglu sokagi
ChIJY0XEblG2yhQRiAzeuVIPsos,Sahbudak Hukuk & Danismanlik,,0,11,"Name: sahin hukuk burosu
link: https://www.google.com/maps/search/%C5%9Fahin+hukuk+b%C3%BCrosu/@41.0656708,29.0083132?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Juristas Hukuk & Danismanlik
link: https://www.google.com/maps/search/Juristas+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.066200599999995,29.0063928?authuser=0&entry=ttu
Reviews: 33 reviews

Name: SBS HUKUK
link: https://www.google.com/maps/search/SBS+HUKUK/@41.0620106,29.011892300000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Sarikaya + Sahin
link: https://www.google.com/maps/search/Sar%C4%B1kaya+%2B+%C5%9Eahin/@41.0614517,29.014221999999997?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Birsel Sahin
link: https://www.google.com/maps/search/Birsel+%C5%9Eahin/@41.0697152,28.9996008?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.sahbudak.com/,Sahbudak Hukuk & Danismanlik (Sahibi),https://www.google.com/maps/contrib/104028726589741855931,https://lh5.googleusercontent.com/p/AF1QipMtE6kZSI4gZwaMxYBz1L62rV8Pn8PIzZfPMCGe=w408-h272-k-no,Hukuk Burosu,Hukuk Burosu,3.2,08:30-18:45,"Cumartesi, Pazar",(0212) 216 30 20,"Gayrettepe, Sahbudak Hukuk & Danismanlik, Yildiz Posta Cd. No:30 Kat:7 Daire:20, 34349 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJY0XEblG2yhQRiAzeuVIPsos,1,info@sahbudak.com,sahbudak.com,,,0,sahbudak.com,True,Yi̇ldi̇z Posta Caddesi
ChIJm71Ykdq3yhQRKoSbU5NRY7o,Civelek&Guvener Law Firm,,0,,"Name: Yelegen Hukuk Burosu
link: https://www.google.com/maps/search/Yele%C4%9Fen+Hukuk+B%C3%BCrosu/@41.0753595,29.016132700000004?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Enguzel Hukuk Burosu
link: https://www.google.com/maps/search/Eng%C3%BCzel+Hukuk+B%C3%BCrosu/@41.0639709,29.0048575?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Han Law Office
link: https://www.google.com/maps/search/Han+Law+Office/@41.0756448,29.0291615?authuser=0&entry=ttu
Reviews: 5 reviews

Name: KURUCU
link: https://www.google.com/maps/search/KURUCU/@41.089067,29.033604?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Legal & Partners
link: https://www.google.com/maps/search/Legal+%26+Partners/@41.0776889,29.027138500000003?authuser=0&entry=ttu
Reviews: 2 reviews",http://www.civelekguvener.av.tr/,Civelek&Guvener Law Firm (Sahibi),https://www.google.com/maps/contrib/103705021673298632766,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wo0f8X0yhY_f1wIHSvjPtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.191635&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,,09:00-17:00,"Cumartesi, Pazar",0530 580 99 81,"Ulus, Civelek&Guvener Law Firm, Guzel Konutlar Sitesi, H Blok, Daire: 19, Kat: 4, 34340 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJm71Ykdq3yhQRKoSbU5NRY7o,1,info@civelekguvener.av.tr,civelekguvener.av.tr,,,0,civelekguvener.av.tr,True,Guzel Konutlar Sitesi
ChIJy6qqqvE9yhQRv43Hyrl-TFM,Avukat Duygu OZAYDIN,,0,12,"Name: Ozaydin Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zayd%C4%B1n+Hukuk+B%C3%BCrosu/@40.970020399999996,29.1097914?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Avukat M. Samil ARSLAN -Atasehir Avukat,Is Avukati,Bosanma Avukati,Ceza Avukati,Kira Avukati-Tazminat Avukati
link: https://www.google.com/maps/search/Avukat+M.+%C5%9Eamil+ARSLAN+-Ata%C5%9Fehir+Avukat%2C%C4%B0%C5%9F+Avukat%C4%B1%2CBo%C5%9Fanma+Avukat%C4%B1%2CCeza+Avukat%C4%B1%2CKira+Avukat%C4%B1-Tazminat+Avukat%C4%B1/@40.9838454,29.1163325?authuser=0&entry=ttu
Reviews: 16 reviews

Name: Avukat Duygu Guner
link: https://www.google.com/maps/search/Avukat+Duygu+G%C3%BCner/@40.974238799999995,29.0422265?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Arabulucu Avukat Suheyla Ozel Ozver
link: https://www.google.com/maps/search/Arabulucu+Avukat+S%C3%BCheyla+%C3%96zel+%C3%96zver/@40.9125146,29.176222499999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Onder Hukuk Burosu Istanbul Is Hukuku Avukati Bosanma Avukati
link: https://www.google.com/maps/search/%C3%96nder+Hukuk+B%C3%BCrosu+%C4%B0stanbul+%C4%B0%C5%9F+Hukuku+Avukat%C4%B1+Bo%C5%9Fanma+Avukat%C4%B1/@41.018197300000004,29.0399793?authuser=0&entry=ttu
Reviews: 86 reviews",http://www.duyguozaydin.av.tr/,Avukat Duygu OZAYDIN (Sahibi),https://www.google.com/maps/contrib/118097387186966758423,https://lh5.googleusercontent.com/p/AF1QipP2BrPs2VhQ0I2eSC1czBcO_bRurt7v74HQWIX3=w408-h388-k-no,Avukat,"Avukat, Idare Hukuku Avukati, Avukatlik Danisma Hizmeti, Ceza Avukati, Bosanma Avukati, Is Hukuku Avukati, Dava Avukati",5,09:00-20:00,Pazar,0533 201 93 89,"Kucukbakkalkoy, Avukat Duygu OZAYDIN, FLORA RESIDENCE, Defne Sk, 34750 Atasehir/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJy6qqqvE9yhQRv43Hyrl-TFM,1,avukat@duyguozaydin.av.tr,duyguozaydin.av.tr,,,0,duyguozaydin.av.tr,True,Defne sokagi
ChIJ-_OFI_y3yhQRkSW5XuuOzUc,Onder Hukuk Burosu Istanbul Is Hukuku Avukati Bosanma Avukati,,0,86,"Name: Onder Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96nder+Hukuk+B%C3%BCrosu/@41.019346299999995,29.049107099999997?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Dogan Hukuk
link: https://www.google.com/maps/search/Do%C4%9Fan+Hukuk/@41.0219612,29.039930299999998?authuser=0&entry=ttu
Reviews: 91 reviews

Name: Avukat Ahmet Emin TURKES | Hukuk ve Danismanlik Hizmetleri | Agir Ceza Davalari | Bosanma Davalari | Alacak Davalari
link: https://www.google.com/maps/search/Avukat+Ahmet+Emin+T%C3%9CRKE%C5%9E+%7C+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+Hizmetleri+%7C+A%C4%9F%C4%B1r+Ceza+Davalar%C4%B1+%7C+Bo%C5%9Fanma+Davalar%C4%B1+%7C+Alacak+Davalar%C4%B1/@41.0319554,29.180090299999996?authuser=0&entry=ttu
Reviews: 241 reviews

Name: Ege Hukuk Burosu - Bosanma Avukati & Hukuki Danismanlik
link: https://www.google.com/maps/search/Ege+Hukuk+B%C3%BCrosu+-+Bo%C5%9Fanma+Avukat%C4%B1+%26+Hukuki+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.00082150000001,29.0554454?authuser=0&entry=ttu
Reviews: 65 reviews",https://www.cetinkayahukuk.com/,Onder Hukuk Burosu Istanbul Is Hukuku Avukati Bosanma Avukati (Sahibi),https://www.google.com/maps/contrib/108610787471484593606,https://lh5.googleusercontent.com/p/AF1QipO-PJQQk3QQ3SMgn_TvaA_lgkfFQtRBudXmaHla=w408-h306-k-no,Bosanma Avukati,"Bosanma Avukati, Avukatlik Danisma Hizmeti, Temlik Avukati, Ceza Avukati, Is Hukuku Avukati, Hukuk Burosu, Ferdi Kaza Avukati, Dava Avukati",4.8,09:00-20:00,Pazar,0533 399 50 79,"Altunizade, Onder Hukuk Burosu Istanbul Is Hukuku Avukati Bosanma Avukati, Yetimhane Sk. No:2/4, 34662 Uskudar/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ-_OFI_y3yhQRkSW5XuuOzUc,1,info@cetinkayahukuk.com,cetinkayahukuk.com,,,0,cetinkayahukuk.com,True,Yeti̇mhane sokagi
ChIJ5e9rGbG3yhQRT5Gi05sLJzM,Bozanoglu Hukuk Burosu,,0,6,"Name: OZCETIN HUKUK & DANISMANLIK
link: https://www.google.com/maps/search/%C3%96Z%C3%87ET%C4%B0N+HUKUK+%26+DANI%C5%9EMANLIK/@41.110012499999996,29.020557600000004?authuser=0&entry=ttu
Reviews: 9 reviews

Name: Guleryuz Partners Attorneys at Law
link: https://www.google.com/maps/search/G%C3%BClery%C3%BCz+Partners+Attorneys+at+Law/@41.108391999999995,29.015392?authuser=0&entry=ttu
Reviews: 26 reviews

Name: Yilmaz Goksu Serdaroglu Avukatlik Ortakligi
link: https://www.google.com/maps/search/Y%C4%B1lmaz+G%C3%B6ksu+Serdaro%C4%9Flu+Avukatl%C4%B1k+Ortakl%C4%B1%C4%9F%C4%B1/@41.108475,29.019579000000004?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Hanyaloglu & Acar Hukuk Burosu
link: https://www.google.com/maps/search/Hanyalo%C4%9Flu+%26+Acar+Hukuk+B%C3%BCrosu/@41.110642999999996,29.024816999999995?authuser=0&entry=ttu
Reviews: 54 reviews

Name: Akinci hukuk Burosu
link: https://www.google.com/maps/search/Ak%C4%B1nc%C4%B1+hukuk+B%C3%BCrosu/@41.1125639,29.020829799999998?authuser=0&entry=ttu
Reviews: 24 reviews",http://www.bozanoglu.av.tr/,Bozanoglu Hukuk Burosu (Sahibi),,,Hukuk Burosu,Hukuk Burosu,2.7,09:00-18:30,"Cumartesi, Pazar",(0212) 241 72 52,"Bozanoglu Hukuk Burosu, Maslak Mah. A.O.S. 55 Sok. No:2 42 Maslak Ofis 4 D:35-41, 34485 Sariyer/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ5e9rGbG3yhQRT5Gi05sLJzM,1,info@bozanoglu.av.tr,bozanoglu.av.tr,,,0,bozanoglu.av.tr,True,Maslak ofisi
